TripID,TimestampUTC,Longitude,Latitude,TripFlag
88700001,2015-08-24 18:45:27,-157.621444391784,25.7853606622834,0
88700001,2015-08-24 18:48:27,-157.620012015569,25.7876302487277,0
88700001,2015-08-24 18:51:27,-157.622670026162,25.7879647680421,0
88700001,2015-08-24 18:54:27,-157.619003,25.791042,0
88700001,2015-08-24 18:57:27,-157.618589774676,25.7946381287729,0
88700001,2015-08-24 19:00:27,-157.621753349948,25.7952059606438,0
88700001,2015-08-24 19:03:27,-157.621907358882,25.7957204704519,0
88700001,2015-08-24 19:06:27,-157.621797144552,25.7962392940794,0
88700001,2015-08-24 19:09:27,-157.610319876051,25.797323156698,0
88700001,2015-08-24 19:12:27,-157.60924668574,25.7988250663875,0
88700001,2015-08-24 19:15:27,-157.611156057491,25.7993965722092,0
88700001,2015-08-24 19:18:27,-157.611214860136,25.8008477300033,0
88700001,2015-08-24 19:21:27,-157.612649142509,25.8015264665518,0
88700001,2015-08-24 19:24:27,-157.610680250347,25.8053343504517,0
88700001,2015-08-24 19:27:27,-157.605003632892,25.8100361212656,0
88700001,2015-08-24 19:30:27,-157.600130040911,25.8177289889565,0
88700001,2015-08-24 19:33:27,-157.597516454152,25.8222078466151,0
88700001,2015-08-24 19:36:27,-157.596872932184,25.8198183147665,0
88700001,2015-08-24 19:39:27,-157.597659575496,25.8201031748593,0
88700001,2015-08-24 19:42:27,-157.599300091072,25.8200758808061,0
88700001,2015-08-24 19:45:27,-157.605918081393,25.8136352991858,0
88700001,2015-08-24 19:48:27,-157.608389545347,25.8134448745227,0
88700001,2015-08-24 19:51:27,-157.612577340663,25.8128070381796,0
88700001,2015-08-24 19:54:27,-157.611227177418,25.8130070648314,0
88700001,2015-08-24 19:57:27,-157.613397822579,25.813010935799,0
88700001,2015-08-24 20:00:27,-157.618580068044,25.8059673368838,0
88700001,2015-08-24 20:03:27,-157.626340385744,25.7947376421428,0
88700001,2015-08-24 20:06:27,-157.627472329131,25.7867411372049,0
88700001,2015-08-24 20:09:27,-157.624193325283,25.7824449441783,0
88700001,2015-08-24 20:12:27,-157.622482394174,25.7794574001916,0
88700001,2015-08-24 20:15:27,-157.622517503869,25.7774966051367,0
88700001,2015-08-24 20:18:27,-157.623742324398,25.7742076647503,0
88700001,2015-08-24 20:21:27,-157.622035053069,25.7710699677452,0
88700001,2015-08-24 20:24:27,-157.62224482081,25.7694328511688,0
88700001,2015-08-24 20:27:27,-157.62181041977,25.7668264945631,0
88700001,2015-08-24 20:30:27,-157.620593866717,25.7643979156129,0
88700001,2015-08-24 20:33:27,-157.618919986917,25.7621442889878,0
88700001,2015-08-24 20:36:27,-157.618896689225,25.7594786142221,0
88700001,2015-08-24 20:39:27,-157.620570195883,25.7571208207295,0
88700001,2015-08-24 20:42:27,-157.622475399095,25.7552377607154,0
88700001,2015-08-24 20:45:27,-157.623297712735,25.7530790755378,0
88700001,2015-08-24 20:48:27,-157.622078596395,25.749813962668,0
88700001,2015-08-24 20:51:27,-157.621085370527,25.7465040262229,0
88700001,2015-08-24 20:54:27,-157.622459908065,25.7450504615794,0
88700001,2015-08-24 20:57:27,-157.62467311968,25.7444832717238,0
88700001,2015-08-24 21:00:27,-157.624495696995,25.7427221149024,0
88700001,2015-08-24 21:03:27,-157.622242913313,25.7392220296701,0
88700001,2015-08-24 21:06:27,-157.618439380687,25.7385055152603,0
88700001,2015-08-24 21:09:27,-157.621312749998,25.7357576223876,0
88700001,2015-08-24 21:12:27,-157.622675142596,25.7340650876512,0
88700001,2015-08-24 21:15:27,-157.623682148923,25.7325455643861,0
88700001,2015-08-24 21:18:27,-157.621791412494,25.728876803275,0
88700001,2015-08-24 21:21:27,-157.624441980427,25.7266365297517,0
88700001,2015-08-24 21:24:27,-157.625549395595,25.724320143101,0
88700001,2015-08-24 21:27:27,-157.628282119928,25.7218502775392,0
88700001,2015-08-24 21:30:27,-157.630734479385,25.7169588645418,0
88700001,2015-08-24 21:33:27,-157.632843010925,25.714982934945,0
88700001,2015-08-24 21:36:27,-157.635544967555,25.7146111961341,0
88700001,2015-08-24 21:39:27,-157.638261351079,25.7167261151273,0
88700001,2015-08-24 21:42:27,-157.639564908132,25.716780076069,0
88700001,2015-08-24 21:45:27,-157.639877851103,25.7159664178654,0
88700001,2015-08-24 21:48:27,-157.642369940775,25.7169394019636,0
88700001,2015-08-24 21:51:27,-157.644482311887,25.7165471758503,0
88700001,2015-08-24 21:54:27,-157.646097986575,25.7149666991581,0
88700001,2015-08-24 21:57:27,-157.647636389124,25.7127784996373,0
88700001,2015-08-24 22:00:27,-157.650080439681,25.7127616558446,0
88700001,2015-08-24 22:03:27,-157.653255831048,25.7129998165617,0
88700001,2015-08-24 22:06:27,-157.654650582836,25.7107832842722,0
88700001,2015-08-24 22:09:27,-157.65539386921,25.7092644130944,0
88700001,2015-08-24 22:12:27,-157.656263270882,25.7089524107464,0
88700001,2015-08-24 22:15:27,-157.656081896294,25.7068371723077,0
88700001,2015-08-24 22:18:27,-157.657136171025,25.7038230792064,0
88700001,2015-08-24 22:21:27,-157.658984027074,25.7025159184883,0
88700001,2015-08-24 22:24:27,-157.658809256743,25.7023445755802,0
88700001,2015-08-24 22:27:27,-157.658151175028,25.7017152451104,0
88700001,2015-08-24 22:30:27,-157.660323977297,25.7006764095461,0
88700001,2015-08-24 22:33:27,-157.666504652747,25.6981944528936,0
88700001,2015-08-24 22:36:27,-157.667835767448,25.6961953914829,0
88700001,2015-08-24 22:39:27,-157.668802648483,25.6950079266767,0
88700001,2015-08-24 22:42:27,-157.670705804806,25.6929183999203,0
88700001,2015-08-24 22:45:27,-157.671730125611,25.6904815570388,0
88700001,2015-08-24 22:48:27,-157.673171927925,25.6896046161125,0
88700001,2015-08-24 22:51:27,-157.677904175197,25.6895095820681,0
88700001,2015-08-24 22:54:27,-157.680979147336,25.6872853745253,0
88700001,2015-08-24 22:57:27,-157.684779942314,25.6854659405906,0
88700001,2015-08-24 23:00:27,-157.688819521119,25.6832766956973,0
88700001,2015-08-24 23:03:27,-157.687973659591,25.6815637445834,0
88700001,2015-08-24 23:06:27,-157.688003340442,25.6790322552216,0
88700001,2015-08-24 23:09:27,-157.690177460718,25.6787199167199,0
88700001,2015-08-24 23:12:27,-157.691124141876,25.6805104627971,0
88700001,2015-08-24 23:15:27,-157.691807686405,25.6807192096092,0
88700001,2015-08-24 23:18:27,-157.694248225279,25.6798700536735,0
88700001,2015-08-24 23:21:27,-157.695328026561,25.6789482756611,0
88700001,2015-08-24 23:24:27,-157.696358551645,25.6748243009884,0
88700001,2015-08-24 23:27:27,-157.698051819805,25.670447066534,0
88700001,2015-08-24 23:30:27,-157.697264645843,25.6669034357713,0
88700001,2015-08-24 23:33:27,-157.695176394996,25.6645442976954,0
88700001,2015-08-24 23:36:27,-157.695996967637,25.6625520898533,0
88700001,2015-08-24 23:39:27,-157.698867609704,25.6598881053568,0
88700001,2015-08-24 23:42:27,-157.701126501997,25.6575562647255,0
88700001,2015-08-24 23:45:27,-157.701941000046,25.6564300820249,0
88700001,2015-08-24 23:48:27,-157.701735885121,25.6563300819791,0
88700001,2015-08-24 23:51:27,-157.701544190064,25.6560407391685,0
88700001,2015-08-24 23:54:27,-157.701243586604,25.6557329294897,0
88700001,2015-08-24 23:57:27,-157.700814280385,25.6555827639451,0
88700001,2015-08-25 00:00:27,-157.700396417106,25.6553364278528,0
88700001,2015-08-25 00:03:27,-157.699977940719,25.6546332748539,0
88700001,2015-08-25 00:06:27,-157.699388491707,25.6542843636992,0
88700001,2015-08-25 00:09:27,-157.698969880886,25.653770194669,0
88700001,2015-08-25 00:12:27,-157.698492724183,25.6533398054724,0
88700001,2015-08-25 00:15:27,-157.698004097263,25.6529506162169,0
88700001,2015-08-25 00:18:27,-157.697822410779,25.6525425081157,0
88700001,2015-08-25 00:21:27,-157.697480897289,25.6521153729749,0
88700001,2015-08-25 00:24:27,-157.697346443223,25.6516475999974,0
88700001,2015-08-25 00:27:27,-157.697098399957,25.6513451351465,0
88700001,2015-08-25 00:30:27,-157.696873805332,25.6509469783855,0
88700001,2015-08-25 00:33:27,-157.696667319133,25.6508516808709,0
88700001,2015-08-25 00:36:27,-157.696408108129,25.6508927513905,0
88700001,2015-08-25 00:39:27,-157.695983058747,25.6508155990668,0
88700001,2015-08-25 00:42:27,-157.695502580604,25.6507578388842,0
88700001,2015-08-25 00:45:27,-157.694992806284,25.6506223550509,0
88700001,2015-08-25 00:48:27,-157.694659838556,25.6503817097283,0
88700001,2015-08-25 00:51:27,-157.69419586992,25.6501007624227,0
88700001,2015-08-25 00:54:27,-157.693686356486,25.6498474110289,0
88700001,2015-08-25 00:57:27,-157.693235720104,25.6495621829614,0
88700001,2015-08-25 01:00:27,-157.692728411834,25.6494710003206,0
88700001,2015-08-25 01:03:27,-157.692266551982,25.6495330875841,0
88700001,2015-08-25 01:06:27,-157.689258052596,25.6506688508278,0
88700001,2015-08-25 01:09:27,-157.683196558928,25.6497996061987,0
88700001,2015-08-25 01:12:27,-157.679788666886,25.6483886612792,0
88700001,2015-08-25 01:15:27,-157.679545132428,25.6486843333557,0
88700001,2015-08-25 01:18:27,-157.679375534875,25.6489862566904,0
88700001,2015-08-25 01:21:27,-157.679242200079,25.6492736000015,0
